order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,channel,order_status,city,state,gross_sales,discount_amount,net_revenue
O506467,2025-08-04,C101727,P2078,1,627.47,0,Web,Completed,Mumbai,Maharashtra,627.47,0.0,627.47
O506468,2024-06-27,C101867,P2059,1,526.63,0,Mobile App,Completed,Surat,Gujarat,526.63,0.0,526.63
O506469,2024-11-01,C100086,P2028,1,1067.6,10,Mobile App,Completed,Delhi,Delhi,1067.6,106.75999999999999,960.8399999999999
O506470,2024-03-08,C100192,P2062,2,1329.84,0,Web,Completed,Jaipur,Rajasthan,2659.68,0.0,2659.68
O506471,2024-11-08,C101320,P2043,1,167.44,5,Web,Completed,Ahmedabad,Gujarat,167.44,8.372,159.06799999999998
O506472,2023-09-24,C101420,P2061,1,265.23,0,Mobile App,Completed,Pune,Maharashtra,265.23,0.0,265.23
O506473,2023-09-28,C101916,P2066,1,1650.94,0,Mobile App,Completed,Bengaluru,Karnataka,1650.94,0.0,1650.94
O506474,2023-10-11,C100466,P2058,1,959.31,0,Web,Completed,Pune,Maharashtra,959.31,0.0,959.31
O506475,2025-07-15,C101231,P2036,1,1243.59,0,Web,Completed,Jaipur,Rajasthan,1243.59,0.0,1243.59
O506476,2025-05-05,C100763,P2020,2,1958.31,0,Web,Completed,Bengaluru,Karnataka,3916.62,0.0,3916.62
O506477,2025-10-25,C101988,P2048,1,665.09,0,Web,Completed,Kolkata,West Bengal,665.09,0.0,665.09
O506478,2024-12-12,C100110,P2022,2,949.88,10,Web,Completed,Jaipur,Rajasthan,1899.76,189.976,1709.784
O506479,2024-08-19,C101378,P2035,1,1254.39,15,Web,Completed,Kolkata,West Bengal,1254.39,188.1585,1066.2315
O506480,2023-10-31,C100864,P2048,1,665.09,5,Web,Completed,Bengaluru,Karnataka,665.09,33.2545,631.8355
O506481,2025-04-28,C100072,P2042,1,1410.38,0,Mobile App,Completed,Bengaluru,Karnataka,1410.38,0.0,1410.38
O506482,2023-11-23,C101561,P2053,2,248.99,0,Phone,Completed,Surat,Gujarat,497.98,0.0,497.98
O506483,2024-07-18,C101306,P2024,3,280.64,0,Web,Completed,Hyderabad,Telangana,841.92,0.0,841.92
O506484,2025-07-14,C100738,P2032,1,939.49,0,Mobile App,Completed,Bengaluru,Karnataka,939.49,0.0,939.49
O506485,2024-10-28,C100517,P2013,1,1854.91,0,Web,Completed,Mumbai,Maharashtra,1854.91,0.0,1854.91
O506486,2025-02-27,C101206,P2022,1,949.88,0,Mobile App,Completed,Jaipur,Rajasthan,949.88,0.0,949.88
O506487,2025-06-21,C101575,P2015,2,219.9,15,Web,Completed,Bengaluru,Karnataka,439.8,65.97,373.83000000000004
O506488,2025-07-11,C100755,P2041,1,902.21,10,Mobile App,Completed,Hyderabad,Telangana,902.21,90.221,811.989
O506489,2024-08-25,C100158,P2056,3,1323.56,5,Mobile App,Completed,Mumbai,Maharashtra,3970.68,198.534,3772.1459999999997
O506490,2023-10-17,C100307,P2077,2,284.38,20,Web,Completed,Jaipur,Rajasthan,568.76,113.75200000000001,455.008
O506491,2025-03-15,C100961,P2043,2,167.44,5,Mobile App,Completed,Surat,Gujarat,334.88,16.744,318.13599999999997
O506492,2025-08-30,C101530,P2030,1,565.88,0,Web,Completed,Pune,Maharashtra,565.88,0.0,565.88
O506493,2024-02-08,C100320,P2062,3,1329.84,0,Web,Completed,Pune,Maharashtra,3989.5199999999995,0.0,3989.5199999999995
O506494,2025-08-15,C100733,P2051,2,905.27,15,Web,Completed,Hyderabad,Telangana,1810.54,271.58099999999996,1538.959
O506495,2025-07-26,C101886,P2088,1,1173.1,0,Web,Completed,Bengaluru,Karnataka,1173.1,0.0,1173.1
O506496,2024-09-29,C101059,P2015,1,219.9,0,Web,Completed,Chennai,Tamil Nadu,219.9,0.0,219.9
O506497,2025-08-28,C100735,P2024,1,280.64,0,Mobile App,Completed,Delhi,Delhi,280.64,0.0,280.64
O506498,2025-04-01,C100398,P2015,1,219.9,0,Mobile App,Completed,Kolkata,West Bengal,219.9,0.0,219.9
O506499,2025-02-19,C100032,P2085,3,567.51,10,Web,Completed,Mumbai,Maharashtra,1702.53,170.25300000000001,1532.277
O506500,2024-03-04,C101116,P2032,1,939.49,10,Mobile App,Completed,Surat,Gujarat,939.49,93.94900000000001,845.5409999999999
O506501,2024-02-04,C101959,P2092,2,307.01,0,Phone,Completed,Pune,Maharashtra,614.02,0.0,614.02
O506502,2023-09-07,C101909,P2015,1,219.9,0,Web,Completed,Ahmedabad,Gujarat,219.9,0.0,219.9
O506503,2024-09-29,C101830,P2097,1,89.21,5,Web,Completed,Delhi,Delhi,89.21,4.4605,84.7495
O506504,2023-10-29,C100207,P2052,2,1977.33,0,Web,Completed,Mumbai,Maharashtra,3954.66,0.0,3954.66
O506505,2024-04-17,C100766,P2059,1,526.63,0,Web,Completed,Ahmedabad,Gujarat,526.63,0.0,526.63
O506506,2023-08-31,C100331,P2015,1,219.9,10,Mobile App,Completed,Chennai,Tamil Nadu,219.9,21.990000000000002,197.91
O506507,2025-08-10,C101908,P2024,4,280.64,0,Web,Completed,Pune,Maharashtra,1122.56,0.0,1122.56
O506508,2025-03-12,C101850,P2056,1,1323.56,0,Web,Completed,Surat,Gujarat,1323.56,0.0,1323.56
O506509,2025-10-19,C101852,P2095,1,407.22,10,Web,Returned,Delhi,Delhi,407.22,40.72200000000001,366.49800000000005
O506510,2024-10-10,C100064,P2071,3,963.87,0,Web,Completed,Pune,Maharashtra,2891.61,0.0,2891.61
O506511,2025-07-16,C101244,P2057,3,543.92,0,Mobile App,Completed,Chennai,Tamil Nadu,1631.7599999999998,0.0,1631.7599999999998
O506512,2024-08-04,C101119,P2089,1,1862.13,0,Web,Completed,Kolkata,West Bengal,1862.13,0.0,1862.13
O506513,2023-06-28,C101182,P2036,2,1243.59,15,Mobile App,Completed,Jaipur,Rajasthan,2487.18,373.07699999999994,2114.103
O506514,2023-04-06,C100137,P2087,2,233.18,10,Mobile App,Returned,Pune,Maharashtra,466.36,46.636,419.724
O506515,2024-12-28,C100312,P2039,1,1379.55,5,Web,Completed,Mumbai,Maharashtra,1379.55,68.9775,1310.5725
O506516,2025-05-11,C100201,P2092,1,307.01,0,Web,Completed,Ahmedabad,Gujarat,307.01,0.0,307.01
O506517,2024-11-01,C101756,P2009,1,797.71,0,Mobile App,Returned,Surat,Gujarat,797.71,0.0,797.71
O506518,2023-06-10,C100534,P2033,1,1158.45,15,Web,Completed,Mumbai,Maharashtra,1158.45,173.7675,984.6825
O506519,2025-01-01,C101877,P2038,1,1890.31,0,Web,Completed,Surat,Gujarat,1890.31,0.0,1890.31
O506520,2024-01-12,C101533,P2020,1,1958.31,10,Web,Completed,Chennai,Tamil Nadu,1958.31,195.83100000000002,1762.4789999999998
O506521,2023-04-24,C100694,P2097,1,89.21,20,Web,Completed,Bengaluru,Karnataka,89.21,17.842,71.368
O506522,2024-01-24,C100027,P2006,1,903.3,5,Mobile App,Completed,Bengaluru,Karnataka,903.3,45.165,858.135
O506523,2025-07-16,C100720,P2025,1,1297.85,10,Web,Completed,Mumbai,Maharashtra,1297.85,129.785,1168.0649999999998
O506524,2025-01-21,C101526,P2049,2,759.24,0,Web,Completed,Hyderabad,Telangana,1518.48,0.0,1518.48
O506525,2024-04-01,C101259,P2033,3,1158.45,5,Mobile App,Completed,Pune,Maharashtra,3475.3500000000004,173.76750000000004,3301.5825000000004
O506526,2023-06-21,C100516,P2093,1,1446.84,0,Mobile App,Returned,Mumbai,Maharashtra,1446.84,0.0,1446.84
O506527,2023-10-03,C100040,P2037,1,1253.02,20,Web,Completed,Bengaluru,Karnataka,1253.02,250.604,1002.4159999999999
O506528,2025-01-06,C100994,P2037,1,1253.02,10,Web,Completed,Jaipur,Rajasthan,1253.02,125.302,1127.718
O506529,2024-04-02,C101239,P2020,1,1958.31,0,Mobile App,Completed,Hyderabad,Telangana,1958.31,0.0,1958.31
O506530,2024-08-19,C100617,P2061,1,265.23,0,Mobile App,Completed,Mumbai,Maharashtra,265.23,0.0,265.23
O506531,2024-07-18,C101646,P2077,1,284.38,10,Web,Completed,Delhi,Delhi,284.38,28.438000000000002,255.942
O506532,2024-06-14,C100618,P2014,1,188.52,0,Web,Completed,Chennai,Tamil Nadu,188.52,0.0,188.52
O506533,2025-04-05,C101540,P2042,1,1410.38,10,Web,Completed,Kolkata,West Bengal,1410.38,141.038,1269.342
O506534,2025-07-20,C101951,P2006,1,903.3,0,Web,Completed,Delhi,Delhi,903.3,0.0,903.3
O506535,2025-10-02,C100955,P2047,2,301.41,0,Mobile App,Completed,Pune,Maharashtra,602.82,0.0,602.82
O506536,2024-10-04,C101056,P2073,1,1229.45,0,Web,Completed,Chennai,Tamil Nadu,1229.45,0.0,1229.45
O506537,2023-12-27,C101591,P2017,1,1673.61,10,Web,Returned,Ahmedabad,Gujarat,1673.61,167.361,1506.2489999999998
O506538,2023-12-16,C100298,P2065,1,769.01,0,Mobile App,Completed,Delhi,Delhi,769.01,0.0,769.01
O506539,2023-10-11,C101735,P2022,1,949.88,0,Mobile App,Completed,Surat,Gujarat,949.88,0.0,949.88
O506540,2025-08-10,C100346,P2070,1,1954.1,5,Web,Completed,Jaipur,Rajasthan,1954.1,97.705,1856.395
O506541,2023-11-16,C100036,P2044,1,1350.2,0,Mobile App,Completed,Kolkata,West Bengal,1350.2,0.0,1350.2
O506542,2023-02-11,C100540,P2085,1,567.51,5,Mobile App,Completed,Pune,Maharashtra,567.51,28.375500000000002,539.1345
O506543,2025-02-14,C101923,P2046,1,460.25,0,Web,Completed,Surat,Gujarat,460.25,0.0,460.25
O506544,2024-08-09,C101770,P2069,2,237.39,20,Web,Completed,Bengaluru,Karnataka,474.78,94.956,379.82399999999996
O506545,2025-04-05,C101854,P2025,1,1297.85,0,Phone,Completed,Bengaluru,Karnataka,1297.85,0.0,1297.85
O506546,2025-06-18,C100521,P2073,1,1229.45,5,Mobile App,Completed,Jaipur,Rajasthan,1229.45,61.472500000000004,1167.9775
O506547,2024-04-25,C100478,P2012,1,1157.69,0,Web,Completed,Kolkata,West Bengal,1157.69,0.0,1157.69
O506548,2025-09-08,C101292,P2046,1,460.25,0,Web,Completed,Ahmedabad,Gujarat,460.25,0.0,460.25
O506549,2025-03-19,C101066,P2012,1,1157.69,5,Mobile App,Completed,Kolkata,West Bengal,1157.69,57.8845,1099.8055
O506550,2025-01-20,C101934,P2082,1,175.09,0,Web,Completed,Bengaluru,Karnataka,175.09,0.0,175.09
O506551,2024-10-13,C100523,P2097,1,89.21,20,Mobile App,Completed,Jaipur,Rajasthan,89.21,17.842,71.368
O506552,2024-07-29,C101573,P2042,1,1410.38,0,Web,Completed,Chennai,Tamil Nadu,1410.38,0.0,1410.38
O506553,2023-04-23,C100849,P2078,3,627.47,0,Mobile App,Completed,Bengaluru,Karnataka,1882.41,0.0,1882.41
O506554,2024-05-20,C101503,P2096,1,1193.7,0,Mobile App,Cancelled,Hyderabad,Telangana,1193.7,0.0,1193.7
O506555,2024-10-04,C100687,P2047,1,301.41,0,Phone,Completed,Delhi,Delhi,301.41,0.0,301.41
O506556,2024-09-02,C101982,P2066,1,1650.94,0,Web,Completed,Pune,Maharashtra,1650.94,0.0,1650.94
O506557,2023-10-09,C100065,P2014,2,188.52,10,Mobile App,Completed,Jaipur,Rajasthan,377.04,37.704,339.336
O506558,2024-06-19,C101372,P2050,1,1161.88,0,Web,Completed,Ahmedabad,Gujarat,1161.88,0.0,1161.88
O506559,2024-02-11,C101129,P2005,1,1309.49,10,Web,Completed,Mumbai,Maharashtra,1309.49,130.949,1178.541
O506560,2024-07-16,C100814,P2079,1,281.52,5,Web,Returned,Surat,Gujarat,281.52,14.076,267.44399999999996
O506561,2025-09-18,C100570,P2029,2,858.59,0,Web,Completed,Kolkata,West Bengal,1717.18,0.0,1717.18
O506562,2025-03-12,C100801,P2029,1,858.59,10,Mobile App,Completed,Mumbai,Maharashtra,858.59,85.85900000000001,772.731
O506563,2024-12-09,C101135,P2044,1,1350.2,0,Web,Completed,Bengaluru,Karnataka,1350.2,0.0,1350.2
O506564,2024-12-31,C101876,P2091,1,1351.45,0,Web,Completed,Surat,Gujarat,1351.45,0.0,1351.45
O506565,2025-06-20,C100759,P2024,1,280.64,10,Web,Completed,Jaipur,Rajasthan,280.64,28.064,252.576
O506566,2023-10-11,C100027,P2026,1,329.54,0,Mobile App,Completed,Jaipur,Rajasthan,329.54,0.0,329.54
O506567,2023-09-14,C101402,P2001,1,1444.62,10,Web,Returned,Delhi,Delhi,1444.62,144.462,1300.158
O506568,2023-05-13,C101093,P2094,2,614.34,10,Web,Completed,Delhi,Delhi,1228.68,122.86800000000001,1105.8120000000001
O506569,2025-01-23,C100859,P2083,1,1400.32,0,Mobile App,Completed,Delhi,Delhi,1400.32,0.0,1400.32
O506570,2025-04-20,C100913,P2014,1,188.52,0,Phone,Completed,Hyderabad,Telangana,188.52,0.0,188.52
O506571,2024-01-30,C100992,P2073,1,1229.45,0,Mobile App,Completed,Pune,Maharashtra,1229.45,0.0,1229.45
O506572,2023-12-11,C101469,P2075,1,126.42,0,Web,Completed,Ahmedabad,Gujarat,126.42,0.0,126.42
O506573,2024-08-28,C101698,P2091,1,1351.45,20,Web,Completed,Hyderabad,Telangana,1351.45,270.29,1081.16
O506574,2025-09-24,C101178,P2058,1,959.31,0,Mobile App,Completed,Pune,Maharashtra,959.31,0.0,959.31
O506575,2025-03-01,C101165,P2022,1,949.88,0,Mobile App,Completed,Surat,Gujarat,949.88,0.0,949.88
O506576,2025-08-11,C101399,P2025,3,1297.85,0,Mobile App,Completed,Surat,Gujarat,3893.5499999999997,0.0,3893.5499999999997
O506577,2025-02-19,C100502,P2021,1,1608.36,0,Mobile App,Completed,Delhi,Delhi,1608.36,0.0,1608.36
O506578,2024-06-22,C101868,P2079,1,281.52,5,Web,Completed,Delhi,Delhi,281.52,14.076,267.44399999999996
O506579,2024-05-07,C101027,P2068,1,1683.99,5,Mobile App,Cancelled,Mumbai,Maharashtra,1683.99,84.1995,1599.7905
O506580,2025-07-30,C100987,P2087,1,233.18,10,Web,Completed,Surat,Gujarat,233.18,23.318,209.862
O506581,2023-06-20,C101765,P2085,1,567.51,5,Mobile App,Completed,Mumbai,Maharashtra,567.51,28.375500000000002,539.1345
O506582,2025-03-27,C101772,P2098,1,1666.43,0,Web,Completed,Pune,Maharashtra,1666.43,0.0,1666.43
O506583,2024-12-19,C100560,P2094,1,614.34,0,Web,Completed,Ahmedabad,Gujarat,614.34,0.0,614.34
O506584,2025-06-02,C101780,P2092,1,307.01,0,Web,Completed,Surat,Gujarat,307.01,0.0,307.01
O506585,2024-05-27,C100457,P2066,2,1650.94,0,Web,Completed,Chennai,Tamil Nadu,3301.88,0.0,3301.88
O506586,2024-09-18,C101632,P2062,1,1329.84,0,Mobile App,Completed,Kolkata,West Bengal,1329.84,0.0,1329.84
O506587,2025-05-07,C100294,P2052,1,1977.33,5,Web,Completed,Hyderabad,Telangana,1977.33,98.8665,1878.4634999999998
O506588,2024-09-16,C100721,P2005,2,1309.49,0,Web,Completed,Surat,Gujarat,2618.98,0.0,2618.98
O506589,2025-05-14,C101804,P2049,1,759.24,15,Mobile App,Completed,Kolkata,West Bengal,759.24,113.886,645.354
O506590,2025-08-28,C100567,P2057,1,543.92,5,Web,Completed,Bengaluru,Karnataka,543.92,27.195999999999998,516.7239999999999
O506591,2024-02-15,C100874,P2037,2,1253.02,0,Mobile App,Completed,Bengaluru,Karnataka,2506.04,0.0,2506.04
O506592,2023-12-24,C101969,P2031,1,1559.76,0,Web,Completed,Jaipur,Rajasthan,1559.76,0.0,1559.76
O506593,2025-06-19,C101712,P2037,2,1253.02,5,Web,Completed,Surat,Gujarat,2506.04,125.302,2380.738
O506594,2024-04-26,C101331,P2024,1,280.64,0,Web,Completed,Ahmedabad,Gujarat,280.64,0.0,280.64
O506595,2025-07-03,C101512,P2059,3,526.63,20,Web,Completed,Mumbai,Maharashtra,1579.8899999999999,315.978,1263.9119999999998
O506596,2025-10-29,C100173,P2000,1,1120.19,0,Mobile App,Completed,Delhi,Delhi,1120.19,0.0,1120.19
O506597,2025-06-29,C100358,P2062,1,1329.84,0,Mobile App,Completed,Hyderabad,Telangana,1329.84,0.0,1329.84
O506598,2024-10-31,C100027,P2073,1,1229.45,0,Web,Completed,Kolkata,West Bengal,1229.45,0.0,1229.45
O506599,2023-11-15,C100731,P2015,1,219.9,0,Web,Completed,Mumbai,Maharashtra,219.9,0.0,219.9
O506600,2025-08-05,C100940,P2025,1,1297.85,0,Web,Completed,Mumbai,Maharashtra,1297.85,0.0,1297.85
O506601,2025-01-10,C100290,P2015,1,219.9,0,Phone,Completed,Bengaluru,Karnataka,219.9,0.0,219.9
O506602,2025-09-30,C101157,P2011,3,1081.35,5,Web,Completed,Bengaluru,Karnataka,3244.0499999999997,162.2025,3081.8475
O506603,2023-01-23,C100237,P2085,1,567.51,10,Web,Completed,Chennai,Tamil Nadu,567.51,56.751000000000005,510.759
O506604,2023-07-31,C101181,P2095,1,407.22,10,Web,Completed,Hyderabad,Telangana,407.22,40.72200000000001,366.49800000000005
O506605,2024-11-22,C100253,P2017,1,1673.61,0,Web,Completed,Chennai,Tamil Nadu,1673.61,0.0,1673.61
O506606,2023-12-04,C101177,P2029,1,858.59,15,Web,Completed,Chennai,Tamil Nadu,858.59,128.7885,729.8015
O506607,2024-08-12,C101308,P2034,1,86.64,0,Mobile App,Completed,Jaipur,Rajasthan,86.64,0.0,86.64
O506608,2025-05-23,C100602,P2024,2,280.64,10,Mobile App,Completed,Mumbai,Maharashtra,561.28,56.128,505.152
O506609,2024-10-19,C100304,P2091,1,1351.45,0,Web,Completed,Chennai,Tamil Nadu,1351.45,0.0,1351.45
O506610,2025-01-03,C100225,P2022,1,949.88,0,Web,Completed,Surat,Gujarat,949.88,0.0,949.88
O506611,2023-12-14,C101097,P2045,1,1357.74,0,Web,Completed,Chennai,Tamil Nadu,1357.74,0.0,1357.74
O506612,2025-05-31,C101154,P2081,1,857.81,0,Web,Completed,Hyderabad,Telangana,857.81,0.0,857.81
O506613,2024-02-02,C101528,P2051,3,905.27,0,Web,Completed,Ahmedabad,Gujarat,2715.81,0.0,2715.81
O506614,2025-04-23,C100395,P2069,4,237.39,15,Web,Completed,Delhi,Delhi,949.56,142.434,807.126
O506615,2023-11-04,C100003,P2094,2,614.34,0,Mobile App,Completed,Kolkata,West Bengal,1228.68,0.0,1228.68
O506616,2024-07-23,C101236,P2023,2,1572.03,0,Mobile App,Completed,Jaipur,Rajasthan,3144.06,0.0,3144.06
O506617,2023-04-19,C101831,P2087,1,233.18,10,Web,Completed,Jaipur,Rajasthan,233.18,23.318,209.862
O506618,2024-12-02,C101637,P2072,1,1954.68,10,Web,Completed,Hyderabad,Telangana,1954.68,195.46800000000002,1759.212
O506619,2023-04-03,C101356,P2029,1,858.59,0,Web,Completed,Surat,Gujarat,858.59,0.0,858.59
O506620,2024-08-31,C100243,P2017,2,1673.61,0,Web,Completed,Hyderabad,Telangana,3347.22,0.0,3347.22
O506621,2025-08-25,C100440,P2058,3,959.31,15,Web,Completed,Jaipur,Rajasthan,2877.93,431.68949999999995,2446.2405
O506622,2023-03-10,C101208,P2081,2,857.81,0,Web,Completed,Ahmedabad,Gujarat,1715.62,0.0,1715.62
O506623,2024-06-30,C100999,P2024,2,280.64,10,Web,Completed,Ahmedabad,Gujarat,561.28,56.128,505.152
O506624,2025-06-10,C101933,P2040,1,751.04,0,Web,Completed,Delhi,Delhi,751.04,0.0,751.04
O506625,2025-01-30,C101384,P2098,2,1666.43,5,Mobile App,Completed,Delhi,Delhi,3332.86,166.64300000000003,3166.217
O506626,2024-02-14,C101695,P2071,4,963.87,10,Web,Completed,Delhi,Delhi,3855.48,385.548,3469.932
O506627,2024-03-13,C101805,P2082,1,175.09,15,Web,Completed,Pune,Maharashtra,175.09,26.2635,148.8265
O506628,2025-06-24,C100319,P2056,1,1323.56,20,Web,Completed,Delhi,Delhi,1323.56,264.712,1058.848
O506629,2025-08-05,C100207,P2031,1,1559.76,15,Web,Completed,Ahmedabad,Gujarat,1559.76,233.964,1325.796
O506630,2024-06-15,C101339,P2049,3,759.24,0,Mobile App,Completed,Kolkata,West Bengal,2277.7200000000003,0.0,2277.7200000000003
O506631,2024-06-20,C101701,P2084,1,1154.87,10,Mobile App,Completed,Jaipur,Rajasthan,1154.87,115.487,1039.3829999999998
O506632,2023-07-29,C100855,P2007,1,1788.96,5,Mobile App,Completed,Kolkata,West Bengal,1788.96,89.44800000000001,1699.512
O506633,2025-08-25,C100364,P2082,3,175.09,0,Web,Completed,Bengaluru,Karnataka,525.27,0.0,525.27
O506634,2025-03-01,C100711,P2084,1,1154.87,0,Web,Completed,Bengaluru,Karnataka,1154.87,0.0,1154.87
O506635,2024-10-06,C100237,P2078,2,627.47,0,Mobile App,Completed,Hyderabad,Telangana,1254.94,0.0,1254.94
O506636,2025-08-10,C101803,P2012,1,1157.69,10,Web,Completed,Hyderabad,Telangana,1157.69,115.769,1041.921
O506637,2024-05-09,C100264,P2040,1,751.04,0,Mobile App,Completed,Jaipur,Rajasthan,751.04,0.0,751.04
O506638,2024-11-12,C101902,P2037,1,1253.02,0,Web,Completed,Surat,Gujarat,1253.02,0.0,1253.02
O506639,2024-05-02,C101413,P2030,2,565.88,0,Web,Completed,Ahmedabad,Gujarat,1131.76,0.0,1131.76
O506640,2024-02-08,C101490,P2036,2,1243.59,10,Web,Completed,Pune,Maharashtra,2487.18,248.718,2238.462
O506641,2023-07-10,C100030,P2063,1,319.46,0,Web,Completed,Mumbai,Maharashtra,319.46,0.0,319.46
O506642,2025-09-23,C100741,P2060,2,359.99,0,Mobile App,Completed,Surat,Gujarat,719.98,0.0,719.98
O506643,2023-05-27,C100285,P2049,1,759.24,0,Mobile App,Completed,Pune,Maharashtra,759.24,0.0,759.24
O506644,2025-01-04,C100884,P2082,1,175.09,15,Web,Completed,Mumbai,Maharashtra,175.09,26.2635,148.8265
O506645,2023-03-12,C100243,P2041,1,902.21,0,Web,Completed,Delhi,Delhi,902.21,0.0,902.21
O506646,2023-09-11,C100602,P2001,1,1444.62,5,Mobile App,Completed,Pune,Maharashtra,1444.62,72.231,1372.389
O506647,2025-02-23,C100160,P2070,1,1954.1,0,Web,Completed,Jaipur,Rajasthan,1954.1,0.0,1954.1
O506648,2025-03-11,C101027,P2005,1,1309.49,0,Web,Completed,Pune,Maharashtra,1309.49,0.0,1309.49
O506649,2025-07-25,C101797,P2069,1,237.39,0,Web,Completed,Bengaluru,Karnataka,237.39,0.0,237.39
O506650,2025-04-07,C100292,P2031,1,1559.76,0,Mobile App,Returned,Pune,Maharashtra,1559.76,0.0,1559.76
O506651,2024-04-25,C101793,P2036,2,1243.59,5,Web,Returned,Surat,Gujarat,2487.18,124.359,2362.821
O506652,2025-01-25,C100610,P2052,1,1977.33,5,Web,Completed,Chennai,Tamil Nadu,1977.33,98.8665,1878.4634999999998
O506653,2023-02-05,C100841,P2094,1,614.34,0,Web,Completed,Ahmedabad,Gujarat,614.34,0.0,614.34
O506654,2025-08-01,C100296,P2070,1,1954.1,0,Mobile App,Completed,Hyderabad,Telangana,1954.1,0.0,1954.1
O506655,2025-04-04,C101025,P2047,1,301.41,5,Web,Completed,Chennai,Tamil Nadu,301.41,15.070500000000003,286.33950000000004
O506656,2025-09-04,C100650,P2068,2,1683.99,15,Web,Completed,Surat,Gujarat,3367.98,505.197,2862.783
O506657,2025-09-03,C101973,P2055,3,364.55,0,Web,Completed,Hyderabad,Telangana,1093.65,0.0,1093.65
O506658,2023-06-21,C100498,P2098,1,1666.43,5,Mobile App,Completed,Kolkata,West Bengal,1666.43,83.32150000000001,1583.1085
O506659,2023-06-09,C100049,P2010,1,1593.86,0,Web,Completed,Pune,Maharashtra,1593.86,0.0,1593.86
O506660,2024-11-02,C101711,P2007,1,1788.96,5,Web,Completed,Jaipur,Rajasthan,1788.96,89.44800000000001,1699.512
O506661,2023-08-09,C101688,P2069,1,237.39,0,Mobile App,Completed,Chennai,Tamil Nadu,237.39,0.0,237.39
O506662,2023-07-16,C101665,P2097,2,89.21,0,Mobile App,Cancelled,Ahmedabad,Gujarat,178.42,0.0,178.42
O506663,2024-05-25,C100912,P2057,1,543.92,5,Mobile App,Completed,Delhi,Delhi,543.92,27.195999999999998,516.7239999999999
O506664,2025-06-13,C101428,P2019,1,1746.52,0,Web,Completed,Chennai,Tamil Nadu,1746.52,0.0,1746.52
O506665,2024-07-20,C101248,P2047,1,301.41,0,Mobile App,Completed,Kolkata,West Bengal,301.41,0.0,301.41
O506666,2024-10-13,C100453,P2019,2,1746.52,0,Web,Completed,Surat,Gujarat,3493.04,0.0,3493.04
O506667,2023-04-30,C100776,P2004,1,876.13,0,Web,Completed,Chennai,Tamil Nadu,876.13,0.0,876.13
O506668,2024-02-07,C100212,P2053,1,248.99,0,Web,Completed,Ahmedabad,Gujarat,248.99,0.0,248.99
O506669,2024-07-13,C100794,P2012,1,1157.69,10,Mobile App,Completed,Ahmedabad,Gujarat,1157.69,115.769,1041.921
O506670,2024-12-02,C100633,P2006,1,903.3,0,Web,Cancelled,Chennai,Tamil Nadu,903.3,0.0,903.3
O506671,2024-05-06,C101178,P2011,1,1081.35,0,Mobile App,Completed,Pune,Maharashtra,1081.35,0.0,1081.35
O506672,2024-01-01,C101880,P2069,1,237.39,10,Phone,Completed,Chennai,Tamil Nadu,237.39,23.739,213.65099999999998
O506673,2024-06-22,C101675,P2044,2,1350.2,0,Mobile App,Completed,Delhi,Delhi,2700.4,0.0,2700.4
O506674,2023-10-10,C101964,P2091,1,1351.45,0,Web,Completed,Mumbai,Maharashtra,1351.45,0.0,1351.45
O506675,2023-11-14,C100981,P2091,4,1351.45,0,Mobile App,Completed,Kolkata,West Bengal,5405.8,0.0,5405.8
O506676,2024-11-08,C101613,P2041,1,902.21,5,Mobile App,Completed,Ahmedabad,Gujarat,902.21,45.1105,857.0995
O506677,2025-08-24,C101792,P2071,1,963.87,0,Mobile App,Completed,Hyderabad,Telangana,963.87,0.0,963.87
O506678,2024-07-25,C100300,P2084,4,1154.87,0,Web,Completed,Ahmedabad,Gujarat,4619.48,0.0,4619.48
O506679,2023-08-14,C100867,P2082,1,175.09,10,Web,Completed,Delhi,Delhi,175.09,17.509,157.58100000000002
O506680,2025-02-22,C101851,P2069,1,237.39,0,Web,Completed,Surat,Gujarat,237.39,0.0,237.39
O506681,2025-03-15,C100348,P2090,2,671.21,0,Web,Returned,Hyderabad,Telangana,1342.42,0.0,1342.42
O506682,2025-05-13,C101517,P2073,1,1229.45,0,Web,Completed,Bengaluru,Karnataka,1229.45,0.0,1229.45
O506683,2025-06-04,C100640,P2095,1,407.22,0,Web,Completed,Pune,Maharashtra,407.22,0.0,407.22
O506684,2023-06-08,C100064,P2030,1,565.88,5,Mobile App,Completed,Pune,Maharashtra,565.88,28.294,537.586
O506685,2024-05-07,C100064,P2020,3,1958.31,10,Mobile App,Completed,Pune,Maharashtra,5874.93,587.493,5287.437
O506686,2025-03-17,C101587,P2085,1,567.51,0,Web,Cancelled,Kolkata,West Bengal,567.51,0.0,567.51
O506687,2025-08-04,C100462,P2065,1,769.01,20,Mobile App,Returned,Mumbai,Maharashtra,769.01,153.80200000000002,615.208
O506688,2024-11-26,C101819,P2062,1,1329.84,0,Web,Completed,Hyderabad,Telangana,1329.84,0.0,1329.84
O506689,2023-08-19,C101237,P2051,1,905.27,0,Web,Returned,Kolkata,West Bengal,905.27,0.0,905.27
O506690,2025-06-24,C101939,P2056,1,1323.56,0,Mobile App,Completed,Mumbai,Maharashtra,1323.56,0.0,1323.56
